algorithm,backend,iteration,problem_size,threads,source_path,runtime_sec,perf_duration_sec,task_clock_sec,cpus_utilized,sim_seconds,host_seconds,host_tick_rate,host_memory_bytes,clock_ghz,cycles,cycles_sum,cycles_max,instructions,instructions_not_nop,ops,ipc,ipc_wall,cpi,core_ipc_mean,core_ipc_min,core_ipc_max,user_time_sec,system_time_sec,branches,branch_misses,branch_miss_rate,branch_predicted,branch_mispredicted,btb_lookups,btb_hits,btb_misses,btb_hit_rate,l1d_accesses,l1d_reads,l1d_writes,l1d_misses,l1d_read_misses,l1d_write_misses,l1d_miss_rate,l1i_accesses,l1i_misses,l1i_miss_rate,l2d_accesses,l2d_reads,l2d_writes,l2d_misses,l2d_miss_rate,l2_accesses_total,l2_misses_total,l2_miss_rate_total,l1d_tlb_accesses,l1d_tlb_misses,l1d_tlb_miss_rate,l1i_tlb_accesses,l1i_tlb_misses,l1i_tlb_miss_rate,l2d_tlb_accesses,l2d_tlb_misses,l2d_tlb_miss_rate,mem_accesses,mem_reads,mem_writes,load_insts,store_insts,vec_insts,fp_insts,int_insts,issue_rate,fu_busy,fu_busy_rate,iq_full_events,lsq_full_events,rob_full_events,sq_full_events,dcache_blocked_no_mshrs_cycles,icache_stall_cycles
GEMM,gem5,i1,64,3,binaries/GEMM/stats/gem5/i1/64/t3,0.000253,,,,0.000253,3.2,79181531.0,8767740.0,2.3980815347721824,2109984.0,2109984.0,607123.0,1382400.0,1235045.0,1759028.0,0.6551708448974021,2.2769685879138164,1.5263194444444443,0.595817,0.201511,1.775296,,,61732.0,1790.0,0.028996306615693645,39225.0,1790.0,68962.0,40251.0,28711.0,0.5836692671326238,420410.0,331215.0,88982.0,22600.0,15924.0,6469.0,0.05375704669251445,117723.0,1548.0,0.013149511990010448,22801.0,,,19310.0,0.8468926801456077,24002.0,20507.0,0.8543871344054662,0.0,0.0,,0.0,0.0,,0.0,0.0,,502459.0,395241.0,107218.0,395241.0,107218.0,1036638.0,0.0,888590.0,0.7745035033441012,7742.0,0.004747549572708274,94.0,3142.0,9267.0,10979.0,23665.0,29955.0
GEMM,gem5,i1,64,4,binaries/GEMM/stats/gem5/i1/64/t4,0.000253,,,,0.000253,3.21,78873794.0,8768764.0,2.3980815347721824,2109984.0,2109984.0,607123.0,1382400.0,1235045.0,1759028.0,0.6551708448974021,2.2769685879138164,1.5263194444444443,0.595817,0.201511,1.775296,,,61732.0,1790.0,0.028996306615693645,39225.0,1790.0,68962.0,40251.0,28711.0,0.5836692671326238,420410.0,331215.0,88982.0,22600.0,15924.0,6469.0,0.05375704669251445,117723.0,1548.0,0.013149511990010448,22801.0,,,19310.0,0.8468926801456077,24002.0,20507.0,0.8543871344054662,0.0,0.0,,0.0,0.0,,0.0,0.0,,502459.0,395241.0,107218.0,395241.0,107218.0,1036638.0,0.0,888590.0,0.7745035033441012,7742.0,0.004747549572708274,94.0,3142.0,9267.0,10979.0,23665.0,29955.0
GEMM,gem5,i1,128,1,binaries/GEMM/stats/gem5/i1/128/t1,0.001277,,,,0.001277,17.6,72589079.0,8769788.0,2.3980815347721824,8594212.0,8594212.0,3060763.0,8872476.0,8331936.0,11340859.0,1.0323780702640335,2.8987791606210607,0.9686373905097067,0.7850992499999999,0.202223,2.532367,,,230432.0,4505.0,0.019550236078322455,158969.0,4505.0,244474.0,160842.0,83632.0,0.657910452645271,2611559.0,2274571.0,336775.0,367992.0,146790.0,220995.0,0.14090893600336044,673161.0,1698.0,0.0025224277698797167,345202.0,,,70332.0,0.20374157739526422,346516.0,71641.0,0.20674658601623014,0.0,0.0,,0.0,0.0,,0.0,0.0,,3182742.0,2779703.0,403039.0,2779703.0,403039.0,7746808.0,0.0,5291804.0,1.2657071992173337,62393.0,0.0057430753200466865,380.0,8125.0,34638.0,61678.0,93629.0,34455.0
GEMM,gem5,i1,128,2,binaries/GEMM/stats/gem5/i1/128/t2,0.000696,,,,0.000696,16.6,41924943.0,8770808.0,2.3980815347721824,6353851.0,6353851.0,1668893.0,8744028.0,8278950.0,11217224.0,1.3761776912930441,5.239417985455029,0.7266503492440783,1.35813425,0.297721,2.492082,,,218172.0,3287.0,0.015066094640925507,148975.0,3287.0,230900.0,155641.0,75259.0,0.674062364660026,2600168.0,2258791.0,341164.0,352809.0,119687.0,232915.0,0.135687001762963,659958.0,1766.0,0.0026759278620760714,170868.0,,,87554.0,0.5124072383360254,172238.0,88919.0,0.5162565752040781,0.0,0.0,,0.0,0.0,,0.0,0.0,,3161895.0,2764588.0,397307.0,2764588.0,397307.0,7748418.0,0.0,5258136.0,1.7145010167849388,69005.0,0.006338599623716549,782.0,12513.0,32309.0,94177.0,175232.0,36878.0
GEMM,gem5,i1,128,3,binaries/GEMM/stats/gem5/i1/128/t3,0.000638,,,,0.000638,19.42,32870336.0,8772860.0,2.3980815347721824,5331761.0,5331761.0,1530790.0,11352106.0,10463934.0,14409734.0,2.129147574319254,7.41584802618256,0.4696715305512475,2.04587975,1.155406,2.418779,,,403318.0,8323.0,0.020636321711403904,306797.0,8323.0,418900.0,307887.0,111013.0,0.7349892575793745,3466238.0,3113777.0,352248.0,380360.0,167838.0,212315.0,0.10973279965195697,950157.0,2234.0,0.0023511903822210434,140010.0,,,51843.0,0.370280694236126,141774.0,53601.0,0.37807355368403234,0.0,0.0,,0.0,0.0,,0.0,0.0,,3857872.0,3445377.0,412495.0,3445377.0,412495.0,9234888.0,0.0,7178394.0,2.5811787137495474,201893.0,0.014694882109696331,1126.0,20571.0,26188.0,109503.0,227724.0,52219.0
GEMM,gem5,i1,128,4,binaries/GEMM/stats/gem5/i1/128/t4,0.000415,,,,0.000415,14.75,28140443.0,8771836.0,2.3980815347721824,3661089.0,3661089.0,995626.0,7937612.0,7893132.0,10536888.0,2.168101349079468,7.972483643456479,0.4612330509478165,2.1730115,2.005697,2.236023,,,121542.0,3886.0,0.03197248687696434,105350.0,3886.0,137209.0,114114.0,23095.0,0.8316801376003032,2626455.0,2199698.0,426544.0,435436.0,177473.0,257756.0,0.1657884867625754,560114.0,2054.0,0.003667110623908704,178880.0,,,36905.0,0.20631149373881932,180483.0,38503.0,0.21333311170581162,0.0,0.0,,0.0,0.0,,0.0,0.0,,3134852.0,2704779.0,430073.0,2704779.0,430073.0,7872158.0,0.0,5095856.0,2.904836511759206,89053.0,0.008380335661366421,1416.0,35315.0,6175.0,152267.0,273242.0,44256.0
GEMM,gem5,i1,256,1,binaries/GEMM/stats/gem5/i1/256/t1,0.00916,,,,0.00916,101.05,90641863.0,8771832.0,2.3980815347721824,27494345.0,27494345.0,21961897.0,60464159.0,59889379.0,78173569.0,2.1991489158952504,2.753139175545719,0.45472136642138694,0.82755325,0.202248,2.702073,,,654821.0,16212.0,0.02475791094054711,578683.0,16212.0,679839.0,577736.0,102103.0,0.8498129704238798,17877740.0,16555028.0,1322499.0,1829176.0,630035.0,1198934.0,0.10231584081656854,4237229.0,1699.0,0.00040096959593168084,2953617.0,,,259420.0,0.08783129295369034,2954932.0,260734.0,0.08823688666947327,0.0,0.0,,0.0,0.0,,0.0,0.0,,21919127.0,20530352.0,1388775.0,20530352.0,1388775.0,59816348.0,0.0,34845106.0,2.8421157878101844,333678.0,0.004272666984421075,3296.0,80490.0,90104.0,391378.0,786020.0,45724.0
GEMM,gem5,i1,256,2,binaries/GEMM/stats/gem5/i1/256/t2,0.004674,,,,0.004674,105.05,44496026.0,8772856.0,2.3980815347721824,26009422.0,26009422.0,11209131.0,60605275.0,59978925.0,78318931.0,2.3301277129495612,5.406777296116889,0.4291610259997995,1.4834215,0.299953,2.681253,,,676622.0,19564.0,0.028914223894582203,597546.0,19564.0,707609.0,600885.0,106724.0,0.8491765932881012,17895941.0,16569190.0,1326538.0,1987115.0,773557.0,1213351.0,0.11103718994156273,4255650.0,1880.0,0.00044176565272050096,3028553.0,,,307293.0,0.10146528721802128,3030004.0,308743.0,0.10189524502277884,0.0,0.0,,0.0,0.0,,0.0,0.0,,21940524.0,20544174.0,1396350.0,20544174.0,1396350.0,59817618.0,0.0,34922609.0,3.0131505805857586,387936.0,0.004953777209151514,2997.0,50116.0,90783.0,389782.0,1173447.0,51416.0
GEMM,gem5,i1,256,3,binaries/GEMM/stats/gem5/i1/256/t3,0.003605,,,,0.003605,119.72,30109293.0,8774908.0,2.3980815347721824,26663652.0,26663652.0,8644420.0,68501554.0,67609760.0,88405834.0,2.5690987116093473,7.924366701294014,0.3892415637753269,2.25822375,1.171917,2.638603,,,1104159.0,18769.0,0.01699845764966821,957441.0,18769.0,1127255.0,962936.0,164319.0,0.8542308528238952,20857495.0,19466002.0,1391280.0,3864496.0,2668560.0,1195729.0,0.185280926592575,4620199.0,2214.0,0.0004792001383490192,3022468.0,,,278777.0,0.09223488883918705,3024210.0,280518.0,0.09275744739948615,0.0,0.0,,0.0,0.0,,0.0,0.0,,24332088.0,22893569.0,1438519.0,22893569.0,1438519.0,65757568.0,0.0,41273366.0,3.3276944958627572,580819.0,0.006549668322813254,8967.0,71546.0,103594.0,598458.0,1410712.0,64529.0
GEMM,gem5,i1,256,4,binaries/GEMM/stats/gem5/i1/256/t4,0.00249,,,,0.00249,110.08,22615570.0,8776952.0,2.3980815347721824,23559048.0,23559048.0,5969716.0,60060724.0,59740573.0,78272110.0,2.5493697368416584,10.060901389613845,0.39225381299099893,2.54956975,2.504532,2.573748,,,597928.0,20027.0,0.03349399927750498,583042.0,20027.0,630646.0,586849.0,43797.0,0.9305521639715466,18296920.0,16636956.0,1659751.0,2333441.0,901030.0,1432204.0,0.127531901544085,4130719.0,2073.0,0.0005018496779858421,2953393.0,,,259140.0,0.08774314830434013,2955002.0,260747.0,0.08823919577719407,0.0,0.0,,0.0,0.0,,0.0,0.0,,22274806.0,20610546.0,1664260.0,20610546.0,1664260.0,60311358.0,0.0,35288848.0,3.3448092214931604,461557.0,0.005861823144003868,6615.0,116474.0,55610.0,678104.0,1527266.0,57508.0
GEMM,gem5,i1,512,1,binaries/GEMM/stats/gem5/i1/512/t1,0.080404,,,,0.080404,839.94,95725114.0,8772856.0,2.3980815347721824,198347530.0,198347530.0,192811542.0,466342103.0,465636083.0,600059375.0,2.3511364270581034,2.4186420489287928,0.42532623308944506,0.755144,0.202124,2.412825,,,3489350.0,52727.0,0.015110837261954233,3366929.0,52727.0,3538355.0,3366353.0,172002.0,0.9513892755249261,133922300.0,128661038.0,5261049.0,7463853.0,3624139.0,3839507.0,0.055732712177135546,32246746.0,1678.0,5.2036258170049156e-05,22607225.0,,,9239255.0,0.4086859400036935,22608539.0,9240568.0,0.40872026272905115,0.0,0.0,,0.0,0.0,,0.0,0.0,,165669638.0,160342313.0,5327325.0,160342313.0,5327325.0,469942498.0,0.0,259677103.0,3.3538889896939983,32823204.0,0.04934906821568324,130244.0,1283329.0,403766.0,2763864.0,58594477.0,78753.0
GEMM,gem5,i1,512,2,binaries/GEMM/stats/gem5/i1/512/t2,0.04354,,,,0.04354,959.59,45373087.0,8774908.0,2.3980815347721824,212452968.0,212452968.0,104411543.0,471818596.0,466816326.0,605540572.0,2.220814331009958,4.518835585065532,0.45028527870910795,1.276371,0.296854,2.282135,,,4049463.0,57517.0,0.014203611688759719,3944219.0,57517.0,4126916.0,3950012.0,176904.0,0.9571340923827866,134475010.0,129209383.0,5265414.0,7188210.0,3334880.0,3853123.0,0.05345387221016009,32280448.0,1870.0,5.792980320471389e-05,24222247.0,,,13434381.0,0.554629840906172,24223702.0,13435835.0,0.5546565508442929,0.0,0.0,,0.0,0.0,,0.0,0.0,,166226506.0,160888856.0,5337650.0,160888856.0,5337650.0,469943938.0,0.0,260837651.0,3.3768052701433664,52393306.0,0.07304172640774799,174506.0,2095512.0,450440.0,5282697.0,87805415.0,84550.0
GEMM,gem5,i1,512,3,binaries/GEMM/stats/gem5/i1/512/t3,0.029381,,,,0.029381,890.03,33011512.0,8777980.0,2.3980815347721824,212110526.0,212110526.0,70458812.0,505454641.0,496521045.0,648616521.0,2.3829776415716397,7.173760480094384,0.4196430476538052,2.0817485,1.161541,2.438381,,,5999495.0,74187.0,0.012365540766347834,5860924.0,74187.0,6114029.0,5847507.0,266522.0,0.9564081230232961,147011021.0,141638812.0,5371996.0,16771704.0,12976407.0,3795090.0,0.11408467124379743,35875778.0,2239.0,6.240979638127987e-05,23622347.0,,,1624248.0,0.06875895947172396,23624124.0,1626024.0,0.06882896483272777,0.0,0.0,,0.0,0.0,,0.0,0.0,,175933753.0,170592638.0,5341115.0,170592638.0,5341115.0,492590328.0,0.0,287579830.0,3.0457741875572926,4596248.0,0.007116757259961497,66603.0,2137206.0,579860.0,7465434.0,25837078.0,103052.0
GEMM,gem5,i1,512,4,binaries/GEMM/stats/gem5/i1/512/t4,0.028094,,,,0.028094,1051.52,26717806.0,8779004.0,2.3980815347721824,269161835.0,269161835.0,67370469.0,470401181.0,467178374.0,606092247.0,1.747651857849758,6.982305273843351,0.5721963419135209,1.74765825,1.731078,1.765081,,,3872925.0,58496.0,0.01510382979272772,3811969.0,58496.0,3957334.0,3842947.0,114387.0,0.9710949341147348,136205163.0,129625523.0,6579427.0,9080709.0,3970152.0,5110350.0,0.06666934497923548,32201256.0,2061.0,6.400371463771476e-05,24398505.0,,,14306129.0,0.5863526884126712,24400120.0,14307743.0,0.5863800259998722,0.0,0.0,,0.0,0.0,,0.0,0.0,,167897337.0,161285863.0,6611474.0,161285863.0,6611474.0,471910878.0,0.0,263163902.0,2.7380726245977627,54881635.0,0.07447898635968588,220542.0,6842310.0,467499.0,14821871.0,133016355.0,90414.0
GEMM,gem5,i1,1024,1,binaries/GEMM/stats/gem5/i1/1024/t1,0.608338,,,,0.608338,6062.83,100338981.0,8772860.0,2.3980815347721824,1464381510.0,1464381510.0,1458841702.0,3696164331.0,3694275391.0,4742195624.0,2.5240446603289874,2.533629471883578,0.3961895031879739,0.7850485,0.202076,2.532861,,,24519219.0,369963.0,0.015088694301396794,23850102.0,369963.0,24646262.0,23849606.0,796656.0,0.9676763965261751,1046522742.0,1020252998.0,26269531.0,37222346.0,21885815.0,15336324.0,0.035567641778013075,255504265.0,1676.0,6.559577391007543e-06,177211042.0,,,66269897.0,0.3739603145045555,177212351.0,66271205.0,0.3739649331778235,0.0,0.0,,0.0,0.0,,0.0,0.0,,1300206129.0,1273870322.0,26335807.0,1273870322.0,26335807.0,3735910710.0,0.0,2026220858.0,3.5849903724883827,249663692.0,0.04756453864335284,1144746.0,12565781.0,1844966.0,16415648.0,403363247.0,389783.0
GEMM,gem5,i1,1024,2,binaries/GEMM/stats/gem5/i1/1024/t2,0.338192,,,,0.338192,7217.39,46857856.0,8774908.0,2.3980815347721824,1625622245.0,1625622245.0,811010962.0,3698979869.0,3694970212.0,4745021228.0,2.27542399864244,4.560949287144161,0.4394785326148527,1.28992425,0.299228,2.281711,,,24822995.0,377724.0,0.015216697259939826,24202453.0,377724.0,25011211.0,24207704.0,803507.0,0.9678741265267004,1046892121.0,1020613626.0,26278282.0,39257982.0,23884129.0,15373646.0,0.03749954862827743,255665228.0,1869.0,7.3103410057780714e-06,193380552.0,,,143306095.0,0.7410574306355274,193382009.0,143307551.0,0.7410593764179997,0.0,0.0,,0.0,0.0,,0.0,0.0,,1300499352.0,1274149303.0,26350049.0,1274149303.0,26350049.0,3735914700.0,0.0,2026890253.0,3.7005623991076724,582293285.0,0.09680540182406343,1426116.0,14939007.0,2384538.0,27175818.0,861943574.0,392189.0
GEMM,gem5,i1,1024,3,binaries/GEMM/stats/gem5/i1/1024/t3,0.220448,,,,0.220448,6666.48,33068053.0,8777980.0,2.3980815347721824,1585313837.0,1585313837.0,528648918.0,3863173313.0,3821779889.0,4944437482.0,2.436850813281585,7.307634956702966,0.41036570419070917,2.11901825,1.163215,2.466092,,,35608670.0,435831.0,0.0122394630296498,34184165.0,435831.0,35898785.0,34828308.0,1070477.0,0.9701806899592842,1098290521.0,1071245141.0,27045167.0,80506421.0,65831209.0,14675005.0,0.07330157136082575,261202104.0,2248.0,8.60636252761578e-06,184610710.0,,,22969931.0,0.12442361009282722,184612501.0,22971721.0,0.12443209899420625,0.0,0.0,,0.0,0.0,,0.0,0.0,,1342354608.0,1315236757.0,27117851.0,1315236757.0,27117851.0,3826674650.0,0.0,2135336426.0,3.1858481949274755,94729201.0,0.018760408108911775,993512.0,11709597.0,3199328.0,36288368.0,208825209.0,447952.0
GEMM,gem5,i1,1024,4,binaries/GEMM/stats/gem5/i1/1024/t4,0.237961,,,,0.237961,8130.36,29268141.0,8779004.0,2.3980815347721824,2282267143.0,2282267143.0,570647140.0,3719456530.0,3702649874.0,4773378699.0,1.6297200533285687,6.517962273498821,0.6136023165190749,1.6297205,1.620809,1.647154,,,26783650.0,380446.0,0.014204412020019676,26143605.0,380446.0,26978283.0,26234849.0,743434.0,0.972443242588863,1056383826.0,1024849162.0,31534451.0,42388296.0,22022263.0,20365826.0,0.040125847212658855,255732612.0,2060.0,8.055288623102946e-06,188736633.0,,,146611114.0,0.7768026358719666,188738255.0,146612735.0,0.7768045487121834,0.0,0.0,,0.0,0.0,,0.0,0.0,,1310032885.0,1278406099.0,31626786.0,1278406099.0,31626786.0,3743786000.0,0.0,2042072653.0,2.7530364091124278,586254212.0,0.09331586733678927,2523080.0,33527297.0,2748540.0,59806048.0,1361745768.0,400577.0
GEMM,gem5,i2,64,1,binaries/GEMM/stats/gem5/i2/64/t1,0.000344,,,,0.000344,4.0,85943923.0,8784120.0,2.3980815347721824,2961851.0,2961851.0,824551.0,1561053.0,1329626.0,1937681.0,0.5270531839717798,1.8932158229145317,1.897341730229531,0.49636025,0.225657,1.307164,,,82750.0,1815.0,0.021933534743202417,48816.0,1815.0,87840.0,49832.0,38008.0,0.567304189435337,441112.0,351917.0,88982.0,16098.0,8408.0,7483.0,0.03649413300930376,137266.0,1511.0,0.01100782422449842,31805.0,,,29564.0,0.9295393806005345,34182.0,30964.0,0.9058568837399801,0.0,0.0,,0.0,0.0,,0.0,0.0,,533986.0,416259.0,117727.0,416259.0,117727.0,1036638.0,0.0,962153.0,0.5820765460517764,4983.0,0.002892653137045465,68.0,4031.0,7353.0,8745.0,22374.0,438102.0
GEMM,gem5,i2,64,2,binaries/GEMM/stats/gem5/i2/64/t2,0.000344,,,,0.000344,3.93,87504366.0,8784120.0,2.3980815347721824,2961851.0,2961851.0,824551.0,1561053.0,1329626.0,1937681.0,0.5270531839717798,1.8932158229145317,1.897341730229531,0.49636025,0.225657,1.307164,,,82750.0,1815.0,0.021933534743202417,48816.0,1815.0,87840.0,49832.0,38008.0,0.567304189435337,441112.0,351917.0,88982.0,16098.0,8408.0,7483.0,0.03649413300930376,137266.0,1511.0,0.01100782422449842,31805.0,,,29564.0,0.9295393806005345,34182.0,30964.0,0.9058568837399801,0.0,0.0,,0.0,0.0,,0.0,0.0,,533986.0,416259.0,117727.0,416259.0,117727.0,1036638.0,0.0,962153.0,0.5820765460517764,4983.0,0.002892653137045465,68.0,4031.0,7353.0,8745.0,22374.0,438102.0
GEMM,gem5,i2,64,3,binaries/GEMM/stats/gem5/i2/64/t3,0.000344,,,,0.000344,3.99,86335920.0,8784124.0,2.3980815347721824,2961851.0,2961851.0,824551.0,1561053.0,1329626.0,1937681.0,0.5270531839717798,1.8932158229145317,1.897341730229531,0.49636025,0.225657,1.307164,,,82750.0,1815.0,0.021933534743202417,48816.0,1815.0,87840.0,49832.0,38008.0,0.567304189435337,441112.0,351917.0,88982.0,16098.0,8408.0,7483.0,0.03649413300930376,137266.0,1511.0,0.01100782422449842,31805.0,,,29564.0,0.9295393806005345,34182.0,30964.0,0.9058568837399801,0.0,0.0,,0.0,0.0,,0.0,0.0,,533986.0,416259.0,117727.0,416259.0,117727.0,1036638.0,0.0,962153.0,0.5820765460517764,4983.0,0.002892653137045465,68.0,4031.0,7353.0,8745.0,22374.0,438102.0
GEMM,gem5,i2,64,4,binaries/GEMM/stats/gem5/i2/64/t4,0.000344,,,,0.000344,3.97,86729191.0,8784124.0,2.3980815347721824,2961851.0,2961851.0,824551.0,1561053.0,1329626.0,1937681.0,0.5270531839717798,1.8932158229145317,1.897341730229531,0.49636025,0.225657,1.307164,,,82750.0,1815.0,0.021933534743202417,48816.0,1815.0,87840.0,49832.0,38008.0,0.567304189435337,441112.0,351917.0,88982.0,16098.0,8408.0,7483.0,0.03649413300930376,137266.0,1511.0,0.01100782422449842,31805.0,,,29564.0,0.9295393806005345,34182.0,30964.0,0.9058568837399801,0.0,0.0,,0.0,0.0,,0.0,0.0,,533986.0,416259.0,117727.0,416259.0,117727.0,1036638.0,0.0,962153.0,0.5820765460517764,4983.0,0.002892653137045465,68.0,4031.0,7353.0,8745.0,22374.0,438102.0
GEMM,gem5,i2,128,1,binaries/GEMM/stats/gem5/i2/128/t1,0.001925,,,,0.001925,18.15,106078859.0,8785148.0,2.3980815347721824,9565361.0,9565361.0,4612366.0,8871976.0,8331685.0,11340357.0,0.9275108383259136,1.9235195125451883,1.0781545170996856,0.589863,0.225981,1.680483,,,230376.0,4346.0,0.01886481230683752,156587.0,4346.0,240188.0,158508.0,81680.0,0.6599330524422535,2610054.0,2273066.0,336775.0,316191.0,95016.0,220968.0,0.12114347059486126,669638.0,1648.0,0.0024610311840128547,300280.0,,,68738.0,0.22891301451978155,312183.0,71151.0,0.2279143963636713,0.0,0.0,,0.0,0.0,,0.0,0.0,,3182660.0,2779652.0,403008.0,2779652.0,403008.0,7746808.0,0.0,5291611.0,1.1357590163089506,40287.0,0.0037114138296895235,258.0,9506.0,17779.0,59201.0,74370.0,2037779.0
GEMM,gem5,i2,128,2,binaries/GEMM/stats/gem5/i2/128/t2,0.001024,,,,0.001024,17.96,57024285.0,8786172.0,2.3980815347721824,8607202.0,8607202.0,2455938.0,8949553.0,8388307.0,11422959.0,1.0397749466086657,3.6440467959696052,0.9617465810862286,0.9623155,0.290447,1.673736,,,242498.0,3101.0,0.012787734331829542,158586.0,3101.0,251099.0,166481.0,84618.0,0.6630094106308667,2623244.0,2281681.0,341350.0,296021.0,72466.0,223348.0,0.11284539295620231,680518.0,1820.0,0.0026744332993396207,119736.0,,,87160.0,0.7279347898710496,131329.0,89525.0,0.6816849286905405,0.0,0.0,,0.0,0.0,,0.0,0.0,,3198361.0,2788831.0,409530.0,2788831.0,409530.0,7748418.0,0.0,5343592.0,1.270307702781926,31011.0,0.0028368489396921465,452.0,15785.0,18320.0,84970.0,113774.0,2073747.0
GEMM,gem5,i2,128,3,binaries/GEMM/stats/gem5/i2/128/t3,0.00096,,,,0.00096,21.2,45266712.0,8787192.0,2.3980815347721824,7945693.0,7945693.0,2300789.0,11546609.0,10500604.0,14604239.0,1.4531909299792982,5.018543204092161,0.6881408212575657,1.391091,0.866531,1.683271,,,422667.0,8358.0,0.019774432354548618,324218.0,8358.0,433922.0,324830.0,109092.0,0.7485907605514355,3475273.0,3122810.0,352250.0,303542.0,92443.0,210892.0,0.08734335403290619,945843.0,2159.0,0.002282619842828038,83154.0,,,42467.0,0.5107030329268586,94617.0,45927.0,0.4853990297726624,0.0,0.0,,0.0,0.0,,0.0,0.0,,3876778.0,3464663.0,412115.0,3464663.0,412115.0,9234888.0,0.0,7215828.0,1.7205999527039366,101741.0,0.0074438172549851096,1142.0,21438.0,31610.0,66247.0,156515.0,2873295.0
GEMM,gem5,i2,128,4,binaries/GEMM/stats/gem5/i2/128/t4,0.000582,,,,0.000582,16.04,36306509.0,8788216.0,2.3980815347721824,5250109.0,5250109.0,1396596.0,7949357.0,7898886.0,10548615.0,1.5141318018349714,5.691951716888778,0.6604444862647382,1.5159782499999999,1.429916,1.550434,,,122888.0,3690.0,0.030027341969923835,103304.0,3690.0,133791.0,112140.0,21651.0,0.8381729712760948,2626376.0,2199630.0,426533.0,427460.0,153767.0,273486.0,0.16275658930785233,557470.0,1994.0,0.0035768740918793837,204912.0,,,27562.0,0.13450651987194504,221930.0,30888.0,0.13917902041184158,0.0,0.0,,0.0,0.0,,0.0,0.0,,3136816.0,2706144.0,430672.0,2706144.0,430672.0,7872158.0,0.0,5100370.0,2.0211698461879553,70440.0,0.006640150057587559,1238.0,36937.0,3261.0,139272.0,218628.0,1709575.0
GEMM,gem5,i2,256,1,binaries/GEMM/stats/gem5/i2/256/t1,0.014009,,,,0.014009,106.12,132015187.0,8786172.0,2.3980815347721824,38542060.0,38542060.0,33591380.0,60463591.0,59889059.0,78173001.0,1.5687690538596017,1.7999734157989342,0.6374424568993926,0.6114722499999999,0.226072,1.766603,,,654758.0,16244.0,0.024809166134663493,575341.0,16244.0,674396.0,574548.0,99848.0,0.8519445548312861,17855556.0,16532848.0,1322495.0,1554725.0,358947.0,1195571.0,0.08707233759620815,4232194.0,1646.0,0.000388923570138798,2817280.0,,,187378.0,0.06651025102226261,2862833.0,226057.0,0.07896269185104406,0.0,0.0,,0.0,0.0,,0.0,0.0,,21919026.0,20530286.0,1388740.0,20530286.0,1388740.0,59816348.0,0.0,34844851.0,2.021195442070299,175789.0,0.002256841588269359,5046.0,78351.0,30074.0,347511.0,551607.0,12717436.0
GEMM,gem5,i2,256,2,binaries/GEMM/stats/gem5/i2/256/t2,0.007119,,,,0.007119,112.64,63198309.0,8788220.0,2.3980815347721824,37844983.0,37844983.0,17071737.0,60691034.0,59991828.0,78404690.0,1.6036744949786343,3.555059101484518,0.623567939211581,1.0208985,0.290572,1.753396,,,684955.0,19597.0,0.02861063865509413,602544.0,19597.0,710437.0,605016.0,105421.0,0.8516110506631833,17882108.0,16555357.0,1326538.0,1713706.0,553183.0,1160316.0,0.09583355608857748,4250534.0,1823.0,0.00042888728804427867,2803079.0,,,213134.0,0.07603567362889166,2872774.0,260785.0,0.09077811202691197,0.0,0.0,,0.0,0.0,,0.0,0.0,,21948130.0,20552548.0,1395582.0,20552548.0,1395582.0,59817618.0,0.0,34937051.0,2.066446508907138,273738.0,0.0035013713954055695,6935.0,75713.0,37233.0,339092.0,756945.0,12777408.0
GEMM,gem5,i2,256,3,binaries/GEMM/stats/gem5/i2/256/t3,0.005381,,,,0.005381,130.13,41346293.0,8790268.0,2.3980815347721824,39748871.0,39748871.0,12902392.0,68778599.0,67679293.0,88682879.0,1.7303283658044024,5.330685891422304,0.5779249879748205,1.5366165,0.870647,1.782431,,,1132616.0,18772.0,0.01657401979135029,980324.0,18772.0,1150267.0,988334.0,161933.0,0.8592213807750723,20855198.0,19463705.0,1391280.0,2222502.0,1040218.0,1182077.0,0.10656825219305038,4620130.0,2136.0,0.0004623246532023991,2485003.0,,,227318.0,0.09147594590429066,2852910.0,251307.0,0.08808795230133443,0.0,0.0,,0.0,0.0,,0.0,0.0,,24363071.0,22922028.0,1441043.0,22922028.0,1441043.0,65757568.0,0.0,41337854.0,2.2236063258249525,376968.0,0.004265621309874845,6576.0,93540.0,91716.0,460155.0,1010547.0,13892263.0
GEMM,gem5,i2,256,4,binaries/GEMM/stats/gem5/i2/256/t4,0.00372,,,,0.00372,119.09,31231555.0,8791288.0,2.3980815347721824,35340156.0,35340156.0,8918987.0,59855625.0,59703321.0,78066993.0,1.6937000787432857,6.711033999713196,0.5904233060802556,1.69374025,1.68121,1.700189,,,577586.0,20085.0,0.03477404230711963,559135.0,20085.0,605673.0,563221.0,42452.0,0.9299093735398474,18254646.0,16594697.0,1659736.0,2165196.0,721977.0,1443012.0,0.11861068135750208,4128332.0,1995.0,0.0004832460180043659,2752418.0,,,202134.0,0.073438700081165,2810632.0,233608.0,0.08311582590677115,0.0,0.0,,0.0,0.0,,0.0,0.0,,22255187.0,20590270.0,1664917.0,20590270.0,1664917.0,60311358.0,0.0,35250244.0,2.2225009985807644,317140.0,0.004039007947614803,14494.0,181009.0,34249.0,606544.0,1203213.0,12415151.0
